"Ano","Universidad","Semestre","Nivel Educativo","Programa","Categoria Docentes","Genero","Numero"
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura en Educación Básica Con énfasis en Ciencias Naturales y Educación Ambiental - Neiva","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura en Educación Básica Con énfasis en humanidades y lengua Castellana","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura en Matemáticas - Neiva","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Educación Preescolar","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Filosofía Educación Religiosa","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Filosofía, ética Y Valores","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Filosofía Pensamiento Politico Y Economico","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Lengua Castellana Y Literatura","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Lengua Extranjera Inglés","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Literatura Y Lengua Castellana","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Teología","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Administración Ambiental Y De Los Recursos Naturales","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Administración de Empresas - Diurna","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Administración de Empresas Agropecuarias","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Construcción En Arquitectura E Ingeniería","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura en Educación Básica Con énfasis en Ciencias Naturales y Educación Ambiental - Neiva","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura en Educación Básica Con énfasis en humanidades y lengua Castellana","Docente Catedrático","Hombre",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura en Matemáticas - Neiva","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Educación Preescolar","Docente Catedrático","Hombre",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Filosofía Educación Religiosa","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Filosofía, ética Y Valores","Docente Catedrático","Hombre",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Filosofía Pensamiento Politico Y Economico","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Lengua Castellana Y Literatura","Docente Catedrático","Hombre",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Lengua Extranjera Inglés","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Literatura Y Lengua Castellana","Docente Catedrático","Hombre",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Teología","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Administración Ambiental Y De Los Recursos Naturales","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Administración de Empresas - Diurna","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Administración de Empresas Agropecuarias","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Construcción En Arquitectura E Ingeniería","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura en Educación Básica Con énfasis en Ciencias Naturales y Educación Ambiental - Neiva","Docente Catedrático","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura en Educación Básica Con énfasis en humanidades y lengua Castellana","Docente Catedrático","Mujer",1
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura en Matemáticas - Neiva","Docente Catedrático","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Educación Preescolar","Docente Catedrático","Mujer",1
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Filosofía Educación Religiosa","Docente Catedrático","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Filosofía, ética Y Valores","Docente Catedrático","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Filosofía Pensamiento Politico Y Economico","Docente Catedrático","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Lengua Castellana Y Literatura","Docente Catedrático","Mujer",1
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Lengua Extranjera Inglés","Docente Catedrático","Mujer",1
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Literatura Y Lengua Castellana","Docente Catedrático","Mujer",1
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Licenciatura En Teología","Docente Catedrático","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Administración Ambiental Y De Los Recursos Naturales","Docente Catedrático","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Administración de Empresas - Diurna","Docente Catedrático","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Administración de Empresas Agropecuarias","Docente Catedrático","Mujer",0
2013,"Universidad Santo Tomas","Semestre A","Pregrado","Construcción En Arquitectura E Ingeniería","Docente Catedrático","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura en Educación Básica Con énfasis en Ciencias Naturales y Educación Ambiental - Neiva","Docente Tiempo completo","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura en Educación Básica Con énfasis en humanidades y lengua Castellana","Docente Tiempo completo","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura en Matemáticas - Neiva","Docente Tiempo completo","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Educación Preescolar","Docente Tiempo completo","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Filosofía Educación Religiosa","Docente Tiempo completo","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Filosofía, ética Y Valores","Docente Tiempo completo","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Filosofía Pensamiento Politico Y Economico","Docente Tiempo completo","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Lengua Castellana Y Literatura","Docente Tiempo completo","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Lengua Extranjera Inglés","Docente Tiempo completo","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Literatura Y Lengua Castellana","Docente Tiempo completo","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Teología","Docente Tiempo completo","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Administración Ambiental Y De Los Recursos Naturales","Docente Tiempo completo","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Administración de Empresas - Diurna","Docente Tiempo completo","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Administración de Empresas Agropecuarias","Docente Tiempo completo","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Construcción En Arquitectura E Ingeniería","Docente Tiempo completo","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura en Educación Básica Con énfasis en Ciencias Naturales y Educación Ambiental - Neiva","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura en Educación Básica Con énfasis en humanidades y lengua Castellana","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura en Matemáticas - Neiva","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Educación Preescolar","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Filosofía Educación Religiosa","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Filosofía, ética Y Valores","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Filosofía Pensamiento Politico Y Economico","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Lengua Castellana Y Literatura","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Lengua Extranjera Inglés","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Literatura Y Lengua Castellana","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Teología","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Administración Ambiental Y De Los Recursos Naturales","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Administración de Empresas - Diurna","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Administración de Empresas Agropecuarias","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Construcción En Arquitectura E Ingeniería","Docente Tiempo completo","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura en Educación Básica Con énfasis en Ciencias Naturales y Educación Ambiental - Neiva","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura en Educación Básica Con énfasis en humanidades y lengua Castellana","Docente Catedrático","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura en Matemáticas - Neiva","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Educación Preescolar","Docente Catedrático","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Filosofía Educación Religiosa","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Filosofía, ética Y Valores","Docente Catedrático","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Filosofía Pensamiento Politico Y Economico","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Lengua Castellana Y Literatura","Docente Catedrático","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Lengua Extranjera Inglés","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Literatura Y Lengua Castellana","Docente Catedrático","Hombre",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Teología","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Administración Ambiental Y De Los Recursos Naturales","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Administración de Empresas - Diurna","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Administración de Empresas Agropecuarias","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Construcción En Arquitectura E Ingeniería","Docente Catedrático","Hombre",1
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura en Educación Básica Con énfasis en Ciencias Naturales y Educación Ambiental - Neiva","Docente Catedrático","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura en Educación Básica Con énfasis en humanidades y lengua Castellana","Docente Catedrático","Mujer",1
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura en Matemáticas - Neiva","Docente Catedrático","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Educación Preescolar","Docente Catedrático","Mujer",1
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Filosofía Educación Religiosa","Docente Catedrático","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Filosofía, ética Y Valores","Docente Catedrático","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Filosofía Pensamiento Politico Y Economico","Docente Catedrático","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Lengua Castellana Y Literatura","Docente Catedrático","Mujer",1
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Lengua Extranjera Inglés","Docente Catedrático","Mujer",1
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Literatura Y Lengua Castellana","Docente Catedrático","Mujer",1
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Licenciatura En Teología","Docente Catedrático","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Administración Ambiental Y De Los Recursos Naturales","Docente Catedrático","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Administración de Empresas - Diurna","Docente Catedrático","Mujer",0
2013,"Universidad Santo Tomas","Semestre B","Pregrado","Administración de Empresas Agropecuarias","Docente Catedrático","Mujer",0
