"Ano","Municipio","Tipo Institucion","Area","Tipo Nivel Educativo","Grado","Numero Grado","Numero Matriculas"
2001,"Algeciras","Oficial","Urbana","Básica Primaria","Segundo",2,276
2001,"Altamira","Oficial","Urbana","Básica Primaria","Segundo",2,67
2001,"Baraya","Oficial","Urbana","Básica Primaria","Segundo",2,120
2001,"Campoalegre","Oficial","Urbana","Básica Primaria","Segundo",2,647
2001,"Colombia","Oficial","Urbana","Básica Primaria","Segundo",2,75
2001,"Elias","Oficial","Urbana","Básica Primaria","Segundo",2,40
2001,"Garzón","Oficial","Urbana","Básica Primaria","Segundo",2,853
2001,"Gigante","Oficial","Urbana","Básica Primaria","Segundo",2,210
2001,"Guadalupe","Oficial","Urbana","Básica Primaria","Segundo",2,157
2001,"Hobo","Oficial","Urbana","Básica Primaria","Segundo",2,177
2001,"Iquira","Oficial","Urbana","Básica Primaria","Segundo",2,81
2001,"Isnos","Oficial","Urbana","Básica Primaria","Segundo",2,174
2001,"La Argentina","Oficial","Urbana","Básica Primaria","Segundo",2,100
2001,"La Plata","Oficial","Urbana","Básica Primaria","Segundo",2,572
2001,"Nátaga","Oficial","Urbana","Básica Primaria","Segundo",2,74
2001,"Neiva","Oficial","Urbana","Básica Primaria","Segundo",2,6034
2001,"Oporapa","Oficial","Urbana","Básica Primaria","Segundo",2,55
2001,"Paicol","Oficial","Urbana","Básica Primaria","Segundo",2,47
2001,"Palermo","Oficial","Urbana","Básica Primaria","Segundo",2,302
2001,"Palestina","Oficial","Urbana","Básica Primaria","Segundo",2,41
2001,"Pital","Oficial","Urbana","Básica Primaria","Segundo",2,111
2001,"Pitalito","Oficial","Urbana","Básica Primaria","Segundo",2,1531
2001,"Rivera","Oficial","Urbana","Básica Primaria","Segundo",2,254
2001,"Saladoblanco","Oficial","Urbana","Básica Primaria","Segundo",2,68
2001,"San Agustín","Oficial","Urbana","Básica Primaria","Segundo",2,338
2001,"Santa Maria","Oficial","Urbana","Básica Primaria","Segundo",2,82
2001,"Suaza","Oficial","Urbana","Básica Primaria","Segundo",2,90
2001,"Tarqui","Oficial","Urbana","Básica Primaria","Segundo",2,159
2001,"Tello","Oficial","Urbana","Básica Primaria","Segundo",2,168
2001,"Teruel","Oficial","Urbana","Básica Primaria","Segundo",2,104
2001,"Tesalia","Oficial","Urbana","Básica Primaria","Segundo",2,123
2001,"Timaná","Oficial","Urbana","Básica Primaria","Segundo",2,222
2001,"Villavieja","Oficial","Urbana","Básica Primaria","Segundo",2,69
2001,"Yaguará","Oficial","Urbana","Básica Primaria","Segundo",2,144
2001,"Acevedo","Oficial","Rural","Básica Primaria","Segundo",2,732
2001,"Agrado","Oficial","Rural","Básica Primaria","Segundo",2,123
2001,"Aipe","Oficial","Rural","Básica Primaria","Segundo",2,209
2001,"Algeciras","Oficial","Rural","Básica Primaria","Segundo",2,473
2001,"Altamira","Oficial","Rural","Básica Primaria","Segundo",2,32
2001,"Baraya","Oficial","Rural","Básica Primaria","Segundo",2,177
2001,"Campoalegre","Oficial","Rural","Básica Primaria","Segundo",2,246
2001,"Colombia","Oficial","Rural","Básica Primaria","Segundo",2,277
2001,"Elias","Oficial","Rural","Básica Primaria","Segundo",2,69
2001,"Garzón","Oficial","Rural","Básica Primaria","Segundo",2,955
2001,"Gigante","Oficial","Rural","Básica Primaria","Segundo",2,576
2001,"Guadalupe","Oficial","Rural","Básica Primaria","Segundo",2,333
2001,"Hobo","Oficial","Rural","Básica Primaria","Segundo",2,49
2001,"Iquira","Oficial","Rural","Básica Primaria","Segundo",2,218
2001,"Isnos","Oficial","Rural","Básica Primaria","Segundo",2,567
2001,"La Argentina","Oficial","Rural","Básica Primaria","Segundo",2,204
2001,"La Plata","Oficial","Rural","Básica Primaria","Segundo",2,963
2001,"Nátaga","Oficial","Rural","Básica Primaria","Segundo",2,127
2001,"Neiva","Oficial","Rural","Básica Primaria","Segundo",2,620
2001,"Oporapa","Oficial","Rural","Básica Primaria","Segundo",2,248
2001,"Paicol","Oficial","Rural","Básica Primaria","Segundo",2,104
2001,"Palermo","Oficial","Rural","Básica Primaria","Segundo",2,335
2001,"Palestina","Oficial","Rural","Básica Primaria","Segundo",2,272
2001,"Pital","Oficial","Rural","Básica Primaria","Segundo",2,310
2001,"Pitalito","Oficial","Rural","Básica Primaria","Segundo",2,1419
2001,"Rivera","Oficial","Rural","Básica Primaria","Segundo",2,245
2001,"Saladoblanco","Oficial","Rural","Básica Primaria","Segundo",2,229
2001,"San Agustín","Oficial","Rural","Básica Primaria","Segundo",2,688
2001,"Santa Maria","Oficial","Rural","Básica Primaria","Segundo",2,240
2001,"Suaza","Oficial","Rural","Básica Primaria","Segundo",2,312
2001,"Tarqui","Oficial","Rural","Básica Primaria","Segundo",2,387
2001,"Tello","Oficial","Rural","Básica Primaria","Segundo",2,352
2001,"Teruel","Oficial","Rural","Básica Primaria","Segundo",2,111
2001,"Tesalia","Oficial","Rural","Básica Primaria","Segundo",2,121
2001,"Timaná","Oficial","Rural","Básica Primaria","Segundo",2,390
2001,"Villavieja","Oficial","Rural","Básica Primaria","Segundo",2,152
2001,"Yaguará","Oficial","Rural","Básica Primaria","Segundo",2,20
2001,"Acevedo","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Agrado","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Aipe","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Algeciras","No Oficial","Urbana","Básica Primaria","Segundo",2,26
2001,"Altamira","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Baraya","No Oficial","Urbana","Básica Primaria","Segundo",2,4
2001,"Campoalegre","No Oficial","Urbana","Básica Primaria","Segundo",2,51
2001,"Colombia","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Elias","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Garzón","No Oficial","Urbana","Básica Primaria","Segundo",2,89
2001,"Gigante","No Oficial","Urbana","Básica Primaria","Segundo",2,16
2001,"Guadalupe","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Hobo","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Iquira","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Isnos","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"La Argentina","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"La Plata","No Oficial","Urbana","Básica Primaria","Segundo",2,39
2001,"Nátaga","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Neiva","No Oficial","Urbana","Básica Primaria","Segundo",2,1514
2001,"Oporapa","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Paicol","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Palermo","No Oficial","Urbana","Básica Primaria","Segundo",2,11
2001,"Palestina","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Pital","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Pitalito","No Oficial","Urbana","Básica Primaria","Segundo",2,219
2001,"Rivera","No Oficial","Urbana","Básica Primaria","Segundo",2,14
2001,"Saladoblanco","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"San Agustín","No Oficial","Urbana","Básica Primaria","Segundo",2,8
2001,"Santa Maria","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Suaza","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Tarqui","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Tello","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Teruel","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Tesalia","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Timaná","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Villavieja","No Oficial","Urbana","Básica Primaria","Segundo",2,0
2001,"Yaguará","No Oficial","Urbana","Básica Primaria","Segundo",2,20
2001,"Acevedo","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Agrado","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Aipe","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Algeciras","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Altamira","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Baraya","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Campoalegre","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Colombia","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Elias","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Garzón","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Gigante","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Guadalupe","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Hobo","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Iquira","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Isnos","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"La Argentina","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"La Plata","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Nátaga","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Neiva","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Oporapa","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Paicol","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Palermo","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Palestina","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Pital","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Pitalito","No Oficial","Rural","Básica Primaria","Segundo",2,6
2001,"Rivera","No Oficial","Rural","Básica Primaria","Segundo",2,20
2001,"Saladoblanco","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"San Agustín","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Santa Maria","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Suaza","No Oficial","Rural","Básica Primaria","Segundo",2,18
2001,"Tarqui","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Tello","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Teruel","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Tesalia","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Timaná","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Villavieja","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Yaguará","No Oficial","Rural","Básica Primaria","Segundo",2,0
2001,"Acevedo","Oficial","Urbana","Básica Primaria","Tercero",3,98
2001,"Agrado","Oficial","Urbana","Básica Primaria","Tercero",3,152
2001,"Aipe","Oficial","Urbana","Básica Primaria","Tercero",3,269
2001,"Algeciras","Oficial","Urbana","Básica Primaria","Tercero",3,229
2001,"Altamira","Oficial","Urbana","Básica Primaria","Tercero",3,77
2001,"Baraya","Oficial","Urbana","Básica Primaria","Tercero",3,117
2001,"Campoalegre","Oficial","Urbana","Básica Primaria","Tercero",3,610
2001,"Colombia","Oficial","Urbana","Básica Primaria","Tercero",3,68
2001,"Elias","Oficial","Urbana","Básica Primaria","Tercero",3,25
2001,"Garzón","Oficial","Urbana","Básica Primaria","Tercero",3,829
2001,"Gigante","Oficial","Urbana","Básica Primaria","Tercero",3,232
2001,"Guadalupe","Oficial","Urbana","Básica Primaria","Tercero",3,130
2001,"Hobo","Oficial","Urbana","Básica Primaria","Tercero",3,183
2001,"Iquira","Oficial","Urbana","Básica Primaria","Tercero",3,78
2001,"Isnos","Oficial","Urbana","Básica Primaria","Tercero",3,176
2001,"La Argentina","Oficial","Urbana","Básica Primaria","Tercero",3,91
2001,"La Plata","Oficial","Urbana","Básica Primaria","Tercero",3,527
2001,"Nátaga","Oficial","Urbana","Básica Primaria","Tercero",3,63
2001,"Neiva","Oficial","Urbana","Básica Primaria","Tercero",3,5651
2001,"Oporapa","Oficial","Urbana","Básica Primaria","Tercero",3,65
2001,"Paicol","Oficial","Urbana","Básica Primaria","Tercero",3,61
2001,"Palermo","Oficial","Urbana","Básica Primaria","Tercero",3,274
2001,"Palestina","Oficial","Urbana","Básica Primaria","Tercero",3,50
2001,"Pital","Oficial","Urbana","Básica Primaria","Tercero",3,120
2001,"Pitalito","Oficial","Urbana","Básica Primaria","Tercero",3,1521
2001,"Rivera","Oficial","Urbana","Básica Primaria","Tercero",3,223
2001,"Saladoblanco","Oficial","Urbana","Básica Primaria","Tercero",3,64
2001,"San Agustín","Oficial","Urbana","Básica Primaria","Tercero",3,281
2001,"Santa Maria","Oficial","Urbana","Básica Primaria","Tercero",3,88
2001,"Suaza","Oficial","Urbana","Básica Primaria","Tercero",3,76
2001,"Tarqui","Oficial","Urbana","Básica Primaria","Tercero",3,107
2001,"Tello","Oficial","Urbana","Básica Primaria","Tercero",3,121
2001,"Teruel","Oficial","Urbana","Básica Primaria","Tercero",3,93
2001,"Tesalia","Oficial","Urbana","Básica Primaria","Tercero",3,126
2001,"Timaná","Oficial","Urbana","Básica Primaria","Tercero",3,198
2001,"Villavieja","Oficial","Urbana","Básica Primaria","Tercero",3,89
2001,"Yaguará","Oficial","Urbana","Básica Primaria","Tercero",3,171
2001,"Acevedo","Oficial","Rural","Básica Primaria","Tercero",3,593
2001,"Agrado","Oficial","Rural","Básica Primaria","Tercero",3,113
2001,"Aipe","Oficial","Rural","Básica Primaria","Tercero",3,166
2001,"Algeciras","Oficial","Rural","Básica Primaria","Tercero",3,384
2001,"Altamira","Oficial","Rural","Básica Primaria","Tercero",3,23
2001,"Baraya","Oficial","Rural","Básica Primaria","Tercero",3,149
2001,"Campoalegre","Oficial","Rural","Básica Primaria","Tercero",3,197
2001,"Colombia","Oficial","Rural","Básica Primaria","Tercero",3,225
2001,"Elias","Oficial","Rural","Básica Primaria","Tercero",3,69
2001,"Garzón","Oficial","Rural","Básica Primaria","Tercero",3,888
2001,"Gigante","Oficial","Rural","Básica Primaria","Tercero",3,542
2001,"Guadalupe","Oficial","Rural","Básica Primaria","Tercero",3,292
2001,"Hobo","Oficial","Rural","Básica Primaria","Tercero",3,46
2001,"Iquira","Oficial","Rural","Básica Primaria","Tercero",3,194
2001,"Isnos","Oficial","Rural","Básica Primaria","Tercero",3,480
2001,"La Argentina","Oficial","Rural","Básica Primaria","Tercero",3,215
2001,"La Plata","Oficial","Rural","Básica Primaria","Tercero",3,840
2001,"Nátaga","Oficial","Rural","Básica Primaria","Tercero",3,128
2001,"Neiva","Oficial","Rural","Básica Primaria","Tercero",3,530
2001,"Oporapa","Oficial","Rural","Básica Primaria","Tercero",3,196
2001,"Paicol","Oficial","Rural","Básica Primaria","Tercero",3,79
2001,"Palermo","Oficial","Rural","Básica Primaria","Tercero",3,259
2001,"Palestina","Oficial","Rural","Básica Primaria","Tercero",3,251
2001,"Pital","Oficial","Rural","Básica Primaria","Tercero",3,281
2001,"Pitalito","Oficial","Rural","Básica Primaria","Tercero",3,1224
2001,"Rivera","Oficial","Rural","Básica Primaria","Tercero",3,233
2001,"Saladoblanco","Oficial","Rural","Básica Primaria","Tercero",3,191
2001,"San Agustín","Oficial","Rural","Básica Primaria","Tercero",3,572
2001,"Santa Maria","Oficial","Rural","Básica Primaria","Tercero",3,195
2001,"Suaza","Oficial","Rural","Básica Primaria","Tercero",3,261
2001,"Tarqui","Oficial","Rural","Básica Primaria","Tercero",3,359
2001,"Tello","Oficial","Rural","Básica Primaria","Tercero",3,277
2001,"Teruel","Oficial","Rural","Básica Primaria","Tercero",3,89
2001,"Tesalia","Oficial","Rural","Básica Primaria","Tercero",3,115
2001,"Timaná","Oficial","Rural","Básica Primaria","Tercero",3,356
2001,"Villavieja","Oficial","Rural","Básica Primaria","Tercero",3,136
2001,"Yaguará","Oficial","Rural","Básica Primaria","Tercero",3,19
2001,"Acevedo","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Agrado","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Aipe","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Algeciras","No Oficial","Urbana","Básica Primaria","Tercero",3,26
2001,"Altamira","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Baraya","No Oficial","Urbana","Básica Primaria","Tercero",3,6
2001,"Campoalegre","No Oficial","Urbana","Básica Primaria","Tercero",3,36
2001,"Colombia","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Elias","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Garzón","No Oficial","Urbana","Básica Primaria","Tercero",3,85
2001,"Gigante","No Oficial","Urbana","Básica Primaria","Tercero",3,13
2001,"Guadalupe","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Hobo","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Iquira","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Isnos","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"La Argentina","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"La Plata","No Oficial","Urbana","Básica Primaria","Tercero",3,41
2001,"Nátaga","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Neiva","No Oficial","Urbana","Básica Primaria","Tercero",3,1427
2001,"Oporapa","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Paicol","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Palermo","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Palestina","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Pital","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Pitalito","No Oficial","Urbana","Básica Primaria","Tercero",3,198
2001,"Rivera","No Oficial","Urbana","Básica Primaria","Tercero",3,7
2001,"Saladoblanco","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"San Agustín","No Oficial","Urbana","Básica Primaria","Tercero",3,12
2001,"Santa Maria","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Suaza","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Tarqui","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Tello","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Teruel","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Tesalia","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Timaná","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Villavieja","No Oficial","Urbana","Básica Primaria","Tercero",3,0
2001,"Yaguará","No Oficial","Urbana","Básica Primaria","Tercero",3,25
2001,"Acevedo","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Agrado","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Aipe","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Algeciras","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Altamira","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Baraya","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Campoalegre","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Colombia","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Elias","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Garzón","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Gigante","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Guadalupe","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Hobo","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Iquira","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Isnos","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"La Argentina","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"La Plata","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Nátaga","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Neiva","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Oporapa","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Paicol","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Palermo","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Palestina","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Pital","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Pitalito","No Oficial","Rural","Básica Primaria","Tercero",3,11
2001,"Rivera","No Oficial","Rural","Básica Primaria","Tercero",3,22
2001,"Saladoblanco","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"San Agustín","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Santa Maria","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Suaza","No Oficial","Rural","Básica Primaria","Tercero",3,12
2001,"Tarqui","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Tello","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Teruel","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Tesalia","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Timaná","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Villavieja","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Yaguará","No Oficial","Rural","Básica Primaria","Tercero",3,0
2001,"Acevedo","Oficial","Urbana","Básica Primaria","Cuarto",4,94
2001,"Agrado","Oficial","Urbana","Básica Primaria","Cuarto",4,136
2001,"Aipe","Oficial","Urbana","Básica Primaria","Cuarto",4,257
2001,"Algeciras","Oficial","Urbana","Básica Primaria","Cuarto",4,262
2001,"Altamira","Oficial","Urbana","Básica Primaria","Cuarto",4,71
2001,"Baraya","Oficial","Urbana","Básica Primaria","Cuarto",4,76
2001,"Campoalegre","Oficial","Urbana","Básica Primaria","Cuarto",4,573
2001,"Colombia","Oficial","Urbana","Básica Primaria","Cuarto",4,58
2001,"Elias","Oficial","Urbana","Básica Primaria","Cuarto",4,27
2001,"Garzón","Oficial","Urbana","Básica Primaria","Cuarto",4,741
2001,"Gigante","Oficial","Urbana","Básica Primaria","Cuarto",4,180
2001,"Guadalupe","Oficial","Urbana","Básica Primaria","Cuarto",4,125
2001,"Hobo","Oficial","Urbana","Básica Primaria","Cuarto",4,129
2001,"Iquira","Oficial","Urbana","Básica Primaria","Cuarto",4,51
2001,"Isnos","Oficial","Urbana","Básica Primaria","Cuarto",4,165
2001,"La Argentina","Oficial","Urbana","Básica Primaria","Cuarto",4,72
2001,"La Plata","Oficial","Urbana","Básica Primaria","Cuarto",4,514
2001,"Nátaga","Oficial","Urbana","Básica Primaria","Cuarto",4,48
2001,"Neiva","Oficial","Urbana","Básica Primaria","Cuarto",4,5352
2001,"Oporapa","Oficial","Urbana","Básica Primaria","Cuarto",4,71
2001,"Paicol","Oficial","Urbana","Básica Primaria","Cuarto",4,51
2001,"Palermo","Oficial","Urbana","Básica Primaria","Cuarto",4,262
2001,"Palestina","Oficial","Urbana","Básica Primaria","Cuarto",4,51
2001,"Pital","Oficial","Urbana","Básica Primaria","Cuarto",4,86
2001,"Pitalito","Oficial","Urbana","Básica Primaria","Cuarto",4,1420
2001,"Rivera","Oficial","Urbana","Básica Primaria","Cuarto",4,217
2001,"Saladoblanco","Oficial","Urbana","Básica Primaria","Cuarto",4,61
2001,"San Agustín","Oficial","Urbana","Básica Primaria","Cuarto",4,266
2001,"Santa Maria","Oficial","Urbana","Básica Primaria","Cuarto",4,58
2001,"Suaza","Oficial","Urbana","Básica Primaria","Cuarto",4,59
2001,"Tarqui","Oficial","Urbana","Básica Primaria","Cuarto",4,111
2001,"Tello","Oficial","Urbana","Básica Primaria","Cuarto",4,126
2001,"Teruel","Oficial","Urbana","Básica Primaria","Cuarto",4,81
2001,"Tesalia","Oficial","Urbana","Básica Primaria","Cuarto",4,136
2001,"Timaná","Oficial","Urbana","Básica Primaria","Cuarto",4,178
2001,"Villavieja","Oficial","Urbana","Básica Primaria","Cuarto",4,76
2001,"Yaguará","Oficial","Urbana","Básica Primaria","Cuarto",4,156
2001,"Acevedo","Oficial","Rural","Básica Primaria","Cuarto",4,473
2001,"Agrado","Oficial","Rural","Básica Primaria","Cuarto",4,102
2001,"Aipe","Oficial","Rural","Básica Primaria","Cuarto",4,146
2001,"Algeciras","Oficial","Rural","Básica Primaria","Cuarto",4,311
2001,"Altamira","Oficial","Rural","Básica Primaria","Cuarto",4,33
2001,"Baraya","Oficial","Rural","Básica Primaria","Cuarto",4,109
2001,"Campoalegre","Oficial","Rural","Básica Primaria","Cuarto",4,159
2001,"Colombia","Oficial","Rural","Básica Primaria","Cuarto",4,196
2001,"Elias","Oficial","Rural","Básica Primaria","Cuarto",4,54
2001,"Garzón","Oficial","Rural","Básica Primaria","Cuarto",4,782
2001,"Gigante","Oficial","Rural","Básica Primaria","Cuarto",4,509
2001,"Guadalupe","Oficial","Rural","Básica Primaria","Cuarto",4,243
2001,"Hobo","Oficial","Rural","Básica Primaria","Cuarto",4,32
2001,"Iquira","Oficial","Rural","Básica Primaria","Cuarto",4,166
2001,"Isnos","Oficial","Rural","Básica Primaria","Cuarto",4,445
2001,"La Argentina","Oficial","Rural","Básica Primaria","Cuarto",4,186
2001,"La Plata","Oficial","Rural","Básica Primaria","Cuarto",4,699
2001,"Nátaga","Oficial","Rural","Básica Primaria","Cuarto",4,102
2001,"Neiva","Oficial","Rural","Básica Primaria","Cuarto",4,480
2001,"Oporapa","Oficial","Rural","Básica Primaria","Cuarto",4,163
2001,"Paicol","Oficial","Rural","Básica Primaria","Cuarto",4,82
2001,"Palermo","Oficial","Rural","Básica Primaria","Cuarto",4,233
2001,"Palestina","Oficial","Rural","Básica Primaria","Cuarto",4,232
2001,"Pital","Oficial","Rural","Básica Primaria","Cuarto",4,220
2001,"Pitalito","Oficial","Rural","Básica Primaria","Cuarto",4,1035
2001,"Rivera","Oficial","Rural","Básica Primaria","Cuarto",4,168
2001,"Saladoblanco","Oficial","Rural","Básica Primaria","Cuarto",4,171
2001,"San Agustín","Oficial","Rural","Básica Primaria","Cuarto",4,444
2001,"Santa Maria","Oficial","Rural","Básica Primaria","Cuarto",4,172
2001,"Suaza","Oficial","Rural","Básica Primaria","Cuarto",4,186
2001,"Tarqui","Oficial","Rural","Básica Primaria","Cuarto",4,336
2001,"Tello","Oficial","Rural","Básica Primaria","Cuarto",4,262
2001,"Teruel","Oficial","Rural","Básica Primaria","Cuarto",4,107
2001,"Tesalia","Oficial","Rural","Básica Primaria","Cuarto",4,87
2001,"Timaná","Oficial","Rural","Básica Primaria","Cuarto",4,357
2001,"Villavieja","Oficial","Rural","Básica Primaria","Cuarto",4,129
2001,"Yaguará","Oficial","Rural","Básica Primaria","Cuarto",4,23
2001,"Acevedo","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2001,"Agrado","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2001,"Aipe","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2001,"Algeciras","No Oficial","Urbana","Básica Primaria","Cuarto",4,27
2001,"Altamira","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2001,"Baraya","No Oficial","Urbana","Básica Primaria","Cuarto",4,6
2001,"Campoalegre","No Oficial","Urbana","Básica Primaria","Cuarto",4,26
2001,"Colombia","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2001,"Elias","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2001,"Garzón","No Oficial","Urbana","Básica Primaria","Cuarto",4,48
2001,"Gigante","No Oficial","Urbana","Básica Primaria","Cuarto",4,14
2001,"Guadalupe","No Oficial","Urbana","Básica Primaria","Cuarto",4,0
2001,"Hobo","No Oficial","Urbana","Básica Primaria","Cuarto",4,51
